MOF,Linker_ID,SMILES,SA_Score,Pred_Tox_IBC50,Pred_Tox_IGC50,Pred_Tox_LC50,Pred_Tox_LC50DM,Mean_Tox,CoPriNet_log_USD_per_mmol,ExactMolWt,CoPriNet_USD_per_mmol,CoPriNet_USD_per_g,CoPriNet_log_USD_per_g,CoPriNet_valid_price,Price_rank_by_row
REXCEE_clean-(id:181850),1,c1cc(ccn1)C1=N[C]N=C(c2ccncc2)[N]1.[C]C=[CH].[CH][CH]C=[N].[CH].[CH].[CH],4.789,4.909766132999809,3.447283164832691,3.8941368266491168,5.485104388747366,4.434072628307246,2.449658155441284,364.143644512,11.584385982969549,31.81268204884953,3.459865016851524,True,36
RUPZIM_clean-(id:172038),0,c1c(C(=O)[O])ccc(c1)[N],3.618,4.534867555129846,3.923660792181465,3.40916026363476,4.470244825058859,4.084483359001233,1.609994649887085,134.024203368,5.002784462300226,37.327470237325095,3.619729523079273,True,37
SODNAA_clean-(id:182387),0,C1C(=O)CSCCSCC(=O)CSCCS1,4.118,4.431492115982701,3.9512877989376056,3.845343654625293,5.037611638683847,4.316433802057361,2.422790765762329,296.003313752,11.2772877082699,38.09851844333856,3.640175395374962,True,38
UMOYOM15_clean-(id:183211),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1O[C][C][C])c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)O[C][C][C].[C]#[C].[C]#[C],4.295,5.068344877319984,4.8754772209463,6.444479579738141,6.841568159675891,5.807467459420079,3.45564341545105,780.10564684,31.678664668776147,40.60817249189,3.7039693392546833,True,39
KEHDOS_clean-(id:178633),0,c1nncn1[C@@]12C[C@]3(C[C@@H](C1)C[C@@H](C2)C3)n1cnnc1,4.89,4.264714758178312,3.4942552507518587,3.832604889255558,5.851813708091544,4.360847151569319,2.398408889770508,270.159294576,11.005651237855114,40.73763686393938,3.7071524038128847,True,40
MIMVEJ_clean-(id:171158),0,c1ccc(cn1)C(=O)[O],2.518,4.442236866539724,3.687729889947085,3.5570882324971005,4.864812202042115,4.137966797756507,1.6231293678283691,122.024203368,5.068928062976571,41.54034956237102,3.726665233491304,True,41
OFODET_clean-(id:171474),0,OC(=O)c1cc(cc(c1)C(=O)[O])[N][N]c1cc(cc(C(=O)[O])c1)C(=O)O.OC(=O)c1cc(C(=O)[O])cc(c1)N=[N].[C]1=CC(=CC(=C1)C(=O)O)C(=O)[O],4.399,4.722514163223789,3.568016330756593,3.797008878716068,5.718595785734863,4.451533789607828,3.395673990249634,712.0561304319999,29.83475503404286,41.89944269694343,3.735272526050696,True,42
MUBQIJ_clean-(id:179843),0,c1cccc2nc3c4nc5c(nc4c4nc6c(nc4c3nc12)cccc6)cccc5,1.85,4.624030849011653,4.942886224545541,5.873737584047664,6.557094534281016,5.499437297971468,2.78237247467041,384.112344384,16.157308316886155,42.0640173457523,3.739192680353176,True,43
MAQBIS_clean-(id:179549),0,c1c(c(c2c(cc(C(=O)[O])cc2OC)OC)c(cc1C(=O)[O])OC)OC,2.72,4.709536433857196,3.9769519532890656,4.31671675632269,5.908697929614386,4.727975768270834,2.7346694469451904,360.0845174719999,15.404650539945278,42.78065229822924,3.7560859512759577,True,44
NIKCOB_clean-(id:180165),0,C1=[C]C=CC(=C1)NC(=O)C(=O)[O].S(SO[O])O[O].[C]1=CC=C(C=C1)NC(=O)C(=O)[O],4.988,4.124748387499979,3.36019616277676,3.4876612645366487,3.753291947817944,3.681474440657833,3.0327885150909424,453.9776865199999,20.755027678594647,45.718166982377205,3.822495745873927,True,45
BUWGEG_clean-(id:173009),0,c1cnc(c(C(=O)[O])n1)[C]=O.c1cc(ccn1)C1=NN=C(c2ccncc2)[N][N]1.[O]C(=O)/C(=[C]\C(=O)[O])/[N].[N][CH][CH].[O],4.765,5.215395707591787,3.5328287881050087,3.412534377228053,5.338240412866281,4.374749821447782,3.2712199687957764,568.083957344,26.34345794410158,46.3724729479545,3.83670602775456,True,46
XUKYEI_neutral-(id:172959),0,c1cc(ccn1)CCCc1ccncc1,1.811,5.284913257549802,4.143444164144986,4.433936194681434,5.705449542012444,4.891935789597167,2.2373807430267334,198.115698448,9.368759932360176,47.28933651272074,3.8562848263759424,True,47
XUKYEI_neutral-(id:184829),0,c1cc(ccn1)CCCc1ccncc1,1.811,5.284913257549802,4.143444164144986,4.433936194681434,5.705449542012444,4.891935789597167,2.237398147583008,198.115698448,9.368922992888637,47.2901595698017,3.856302230932217,True,48
SUFJOU_clean-(id:182472),0,Nc1cc(C(=O)[O])c(cc1C(=O)[O])N,3.387,4.088523615960304,3.929690520470703,3.811781424192686,3.619400901394148,3.86234911550446,2.2298460006713867,194.032756672,9.29843401662234,47.92198068051339,3.869574286018812,True,49
LACQIS_clean-(id:178950),0,C(C(=O)[O])c1nnc(c2ccncc2)[nH]1,3.146,4.167136421283734,3.1896919717990064,3.030187559112965,4.644474330626672,3.757872570705594,2.2811999320983887,203.056900464,9.788418803397333,48.205299997341,3.875468973462625,True,50
XEJTIR_clean-(id:172862),0,c1c(ccc(c1)C#N)[O],2.974,4.519791617979752,3.840413083657233,4.275801319800706,4.455124762875368,4.272782696078265,1.763916015625,118.029288748,5.8352436156730425,49.438945854631534,3.900738491211597,True,51
EDUVOO_clean-(id:175775),0,c1c2ccc3cc(cc4ccc(cc1C(=O)[O])c2c34)C(=O)[O],2.775,5.84078172788583,4.786999895374801,5.751287206970651,6.234979895395327,5.6535121814066525,2.660762548446656,288.04225873599995,14.3071948692835,49.67047172892956,3.905410626334671,True,52
EDUVOO_clean-(id:169797),0,c1c2ccc3cc(cc4ccc(cc1C(=O)[O])c2c34)C(=O)[O],2.775,5.84078172788583,4.786999895374801,5.751287206970651,6.234979895395327,5.6535121814066525,2.660775899887085,288.04225873599995,14.307385892218718,49.67113490570112,3.9054239777751,True,53
FORKUU_clean-(id:176556),0,c1c2C(=O)N(C(=O)c3ccc4C(=O)N(C(=O)c(c1)c4c23)c1ccncc1)c1ccncc1,2.309,5.218675817725471,4.39631998699946,5.127330146487484,6.832939157488749,5.393816277175291,3.052096128463745,420.08585486400005,21.159651317255257,50.36982576836717,3.919392300715785,True,54
KEDNOY_clean-(id:178617),0,CC(=O)[C](C(=O)C)C#N,3.451,3.8366964334151374,3.4779046151188995,3.49400396141578,3.967570819094119,3.694043957260984,1.8540339469909668,124.039853432,6.385526512885946,51.47963607024545,3.9411863133603866,True,55
CICSOW02_clean-(id:174946),0,c1nncn1n1cnnc1,3.599,4.460266176497801,3.438883682603991,2.843324889097687,3.9941349283349377,3.684152419133605,1.969709634780884,136.049744128,7.168594675554505,52.69098241603498,3.964444329255858,True,56
cg8002564_si_006_clean-(id:185223),0,c1n(cnn1)n1cnnc1,3.599,4.460266176497801,3.438883682603991,2.843324889097687,3.9941349283349377,3.684152419133605,1.969717502593994,136.049744128,7.16865107693955,52.691396980468056,3.964452197068968,True,57
CICSOW_clean-(id:174944),0,c1nncn1n1cnnc1,3.599,4.460266176497801,3.438883682603991,2.843324889097687,3.9941349283349377,3.684152419133605,1.9697179794311523,136.049744128,7.168654495219575,52.69142210569006,3.964452673906126,True,58
FABGUM_clean-(id:176185),0,c1nncn1CCn1cnnc1,3.298,4.59962890227185,3.12785443747477,2.8525878107896347,4.26704646861452,3.7117794047876935,2.1856472492218018,164.08104425599998,8.896404881417318,54.21957741527478,3.993042050149973,True,59
ANONAT_manual-(id:185465),0,c1c(C(=O)[O])cc(C(=O)[O])cc1N1C(=O)c2ccc3C(=O)N(C(=O)c4ccc(C1=O)c2c34)c1cc(C(=O)[O])cc(C(=O)[O])c1,3.325,5.392506288947914,4.163869161907644,4.604865493472737,6.949861837894485,5.277775695555695,3.492291212081909,590.02337376,32.86115338891734,55.69466372070212,4.019884338406623,True,60
NACYAU_clean-(id:179937),0,c1c(C(=O)[O])ccc2-c3c(cc(cc3)C(=O)[O])N=C(C(=Nc12)c1ccccc1)c1ccccc1,2.93,4.697552297009088,4.876959094232456,5.801233676816849,7.087000674829923,5.615686435722079,3.221809148788452,444.111006992,25.073440758113133,56.457598130561074,4.033489880839346,True,61
UMODEH12_clean-(id:183172),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.7081832885742174,718.18389716,40.7796543268552,56.781632793655,4.039212907124056,True,62
UMODEH13_clean-(id:183173),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708183526992798,718.18389716,40.77966404948362,56.78164633145285,4.039213145542636,True,63
UMODEH11_clean-(id:183171),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708204984664917,718.18389716,40.78053909553211,56.78286474647433,4.039234603214755,True,64
UMODEH20_clean-(id:183180),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708204984664917,718.18389716,40.78053909553211,56.78286474647433,4.039234603214755,True,65
UMODEH15_clean-(id:183175),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708204984664917,718.18389716,40.78053909553211,56.78286474647433,4.039234603214755,True,66
UMODEH16_clean-(id:183176),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708205223083496,718.18389716,40.78054881837146,56.78287828456588,4.039234841633334,True,67
UMODEH06_clean-(id:183166),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708205223083496,718.18389716,40.78054881837146,56.78287828456588,4.039234841633334,True,68
UMODEH17_clean-(id:183177),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708205223083496,718.18389716,40.78054881837146,56.78287828456588,4.039234841633334,True,69
UMODEH10_clean-(id:183170),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OCC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OCC,3.133,4.945727166248484,4.907912795299682,5.533093403783504,7.61681396272059,5.750886832013064,3.708205461502075,718.18389716,40.780558541213125,56.78289182266065,4.039235080051913,True,70
MALSEA_clean-(id:179532),0,c1c(c(ccc1c1cc(c(cc1)[O])C(=O)[O])[O])C(=O)[O],3.592,5.142508425970322,4.309628353995754,4.762810439501301,5.435349765172224,4.9125742461599,2.752047300338745,270.016437912,15.674689854693057,58.05087266502468,4.061319741020134,True,71
MALRUP_clean-(id:179530),0,c1c(c(ccc1c1cc(c(cc1)[O])C(=O)[O])[O])C(=O)[O],3.592,5.142508425970322,4.309628353995754,4.762810439501301,5.435349765172224,4.9125742461599,2.752047300338745,270.016437912,15.674689854693057,58.05087266502468,4.061319741020134,True,72
cg501730q_si_002_clean-(id:174926),0,c1cc(ccc1C(=O)[O])c1cncnc1,2.361,4.904823846836584,4.072264818220443,4.081401344116811,5.626762884091869,4.671313223316427,2.45606017112732,199.050752464,11.658787308856962,58.57193285901067,4.070255620393963,True,73
ESUMOU01_clean-(id:169889),0,C(C(=O)[O])OCC(=O)[O],3.815,3.262141519701816,3.683305209596666,2.963144237248543,3.744116550821154,3.4131768793420445,2.051218271255493,132.005873228,7.7773702837822976,58.916850391567465,4.07612713448958,True,74
ESUMOU_clean-(id:176038),0,C(C(=O)[O])OCC(=O)[O],3.815,3.262141519701816,3.683305209596666,2.963144237248543,3.744116550821154,3.4131768793420445,2.0512287616729736,132.005873228,7.777451872071421,58.917468457166585,4.07613762490706,True,75
ESUMOU01_clean-(id:176039),0,C(C(=O)[O])OCC(=O)[O],3.815,3.262141519701816,3.683305209596666,2.963144237248543,3.744116550821154,3.4131768793420445,2.0512478351593018,132.005873228,7.77760021660809,58.91859222941278,4.076156698393389,True,76
ESUMOU_clean-(id:169890),0,C(C(=O)[O])OCC(=O)[O],3.815,3.262141519701816,3.683305209596666,2.963144237248543,3.744116550821154,3.4131768793420445,2.051250696182251,132.005873228,7.777622468532631,58.91876079709842,4.076159559416337,True,77
PUGFII_clean-(id:181221),0,c1c(C(=O)[O])ccc(c1)S(=O)(=O)c1ccc(cc1)C(=O)[O],2.478,4.760773993927253,3.5705868238959937,3.687567580691773,5.192255696398883,4.302796023728476,2.9067814350128174,304.004158976,18.297810996459795,60.18934431059655,4.097495331840209,True,78
WITJOA_clean-(id:184155),0,c1c(C(=O)[O])ccc(c1)S(=O)(=O)c1ccc(cc1)C(=O)[O],2.478,4.760773993927253,3.5705868238959937,3.687567580691773,5.192255696398883,4.302796023728476,2.906781911849976,304.004158976,18.29781972153808,60.18937301111932,4.097495808677368,True,79
PUGJEI_clean-(id:181227),0,c1c(C(=O)[O])ccc(c1)S(=O)(=O)c1ccc(cc1)C(=O)[O],2.478,4.760773993927253,3.5705868238959937,3.687567580691773,5.192255696398883,4.302796023728476,2.9067821502685547,304.004158976,18.29782408407877,60.18938736138579,4.097496047095946,True,80
WITJUG_clean-(id:184156),0,c1c(C(=O)[O])ccc(c1)S(=O)(=O)c1ccc(cc1)C(=O)[O],2.478,4.760773993927253,3.5705868238959937,3.687567580691773,5.192255696398883,4.302796023728476,2.906782627105713,304.004158976,18.29783280916329,60.189416061929066,4.097496523933105,True,81
GITWIQ_clean-(id:170269),0,C1=C[N]C(=N1)N(=O)=O,4.618,3.9793916385957737,3.319635743663808,3.693114727840156,3.9250972776581694,3.729309846939477,1.9146513938903809,112.014701304,6.784573241016658,60.56859646131453,4.1037765485486215,True,82
RUBTAK02_SL-(id:185230),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970645427703857,164.010958608,9.944946600112324,60.6358665574389,4.104886575380245,True,83
LUSHOX04_clean-(id:179403),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970645427703857,164.010958608,9.944946600112324,60.6358665574389,4.104886575380245,True,84
NOCKUM_clean-(id:171404),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970645427703857,164.010958608,9.944946600112324,60.6358665574389,4.104886575380245,True,85
VEGMOK_charged-(id:183541),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297064781188965,164.010958608,9.944948971172645,60.63588101415778,4.104886813798824,True,86
LAWGEW_clean-(id:170888),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297064781188965,164.010958608,9.944948971172645,60.63588101415778,4.104886813798824,True,87
LAWFOF_clean-(id:179075),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297064781188965,164.010958608,9.944948971172645,60.63588101415778,4.104886813798824,True,88
NOCKOG_clean-(id:180244),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065019607544,164.010958608,9.94495134223353,60.63589547088009,4.104887052217404,True,89
cm503311x_F-mil-53-Al-lp-mono_clean-(id:175055),0,c1c(ccc(C(=O)[O])c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065019607544,164.010958608,9.94495134223353,60.63589547088009,4.104887052217404,True,90
PICTIG_clean-(id:181075),0,c1c(ccc(c1)C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065019607544,164.010958608,9.94495134223353,60.63589547088009,4.104887052217404,True,91
NOCKUM_clean-(id:180245),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065019607544,164.010958608,9.94495134223353,60.63589547088009,4.104887052217404,True,92
WAYMIU_manual-(id:172629),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065258026123,164.010958608,9.94495371329498,60.63590992760586,4.104887290635983,True,93
cm503311x_F-mil-53-Al-lp-ortho_clean-(id:175056),0,c1c(ccc(C(=O)[O])c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065258026123,164.010958608,9.94495371329498,60.63590992760586,4.104887290635983,True,94
HIFTOG_clean-(id:170423),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065496444702,164.010958608,9.944956084356996,60.63592438433507,4.104887529054562,True,95
PICTIG_clean-(id:171728),0,c1c(ccc(c1)C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065496444702,164.010958608,9.944956084356996,60.63592438433507,4.104887529054562,True,96
